station lon lat east_vel north_vel up_vel
020922 140.40816140262243 40.18331152003463 8.006034660339356 -4.314363098144531 0.0011166577999986772
020923 140.00550499634315 40.09969507577815 7.338865280151367 -4.14757080078125 0.0007649737000001266
020924 140.53586783486497 39.92138516833659 10.3411283493042 -5.793255615234375 0.00012815599999953519
020925 140.05394036233525 39.527559355746035 11.897857093811036 -5.014891147613525 1.6047300000820997e-05
020926 140.59610483033467 39.508130205804264 12.565026473999023 -6.6494566917419435 0.0010125229999999874
020927 140.27893044686857 39.296742959591136 12.453831672668457 -5.15944471359253 0.0023547849999999925
020928 140.71507140863415 39.14619384458813 14.455340766906739 -6.015645503997803 -0.0012944230000016433
020929 140.44735378327923 39.05437360530982 13.67697582244873 -5.03713026046753 0.0018994880000008153
020930 140.18349245055188 38.93809718984308 13.121001434326171 -4.447797107696533 0.0023370429999999944
020931 140.49728358226116 38.75214989751336 15.789679336547852 -3.8139861106872557 0.0017127759999993942
020932 139.6745411643732 38.70116323916739 10.785908126831055 -2.8354705810546874 -0.0025225107000004243
020933 140.22052637901479 38.628409429715646 14.344145393371582 -2.86882905960083 -0.0005575909999947726
020934 140.39390438334695 38.17043605715577 14.121755790710449 -4.514514017105102 -0.0005545860000097491
020935 139.8794228458227 37.92058294740891 11.45307731628418 -2.5130053520202638 0.0014277240000012625
020936 140.44681586473124 37.8334931748766 12.120246696472169 -1.4232950687408448 -0.0014228009999982306
020937 139.9726774483367 37.66928697301877 11.45307731628418 -0.7672450542449951 0.00019162300000061805
020938 140.57166929689876 37.59108846524904 11.45307731628418 -2.1571815967559815 0.001013001999996277
020939 139.8355374368561 37.46128825263906 10.56351833343506 -1.223144245147705 0.0024748710000039864
020940 140.46404938686575 37.44487001847342 11.897856903076171 -1.445534086227417 0.0006151610000017626
020941 139.68635800080443 37.326209646316805 9.340373992919922 -0.5559746265411377 0.002353221999999278
020942 140.2127611685047 37.29304023582061 9.896348571777343 -0.9340373992919921 -0.000397205000001577
020943 140.4509871257827 37.21056099347445 9.340373611450195 -1.4121755599975585 0.0018904609999992772
020944 140.71601578303776 37.18308939311066 9.117984008789062 -2.524124813079834 0.0009174560000019483
020945 140.37628412990958 37.02357970025889 8.562009620666505 -1.49001202583313 0.0007828499999959603
020946 140.69016571181874 36.93261899710798 7.561255073547363 -2.057106113433838 0.0008946420000000898
020947 140.38570168452387 36.47584888425995 5.782136154174805 -2.1127036094665526 0.0009152237999998647
020948 140.03542223584734 37.12469900934291 9.340373611450195 -1.1119492053985596 0.0017816009999933157
020949 139.50532352522865 36.87224696812643 7.783644676208496 -0.6449305534362793 0.0001789800000096875
020950 139.75279816592214 36.53763259962571 5.448551750183105 -1.5900874614715577 0.00026153199999896516
020951 139.90251560337336 36.45657996837992 5.893331146240234 -1.1119492053985596 0.0010293250000003695
020952 139.06085981723922 36.837354842563855 7.5612548828125 -0.46701865196228026 0.0003210159999980533
020954 138.84789739225437 36.59137705874997 6.004525947570801 -0.3224652767181396 0.0013461299999960375
020955 139.01671629568517 36.39534665083554 5.114966773986817 -1.2120246410369873 0.00019371699999908286
020956 139.25464504928837 36.26769135491819 4.89257698059082 -1.4900120735168456 0.000952021099999456
020957 138.7029885986392 36.20026628195779 4.670186996459961 -0.9117983818054199 -0.0015219510000065383
020958 138.92605681558263 35.9299280564337 7.783644676208496 -0.20015082359313965 -0.007840009999995345
020959 139.9684715279151 35.143802900109996 3.1134580612182616 -0.4781381607055664 0.000649377999999956
020960 139.36606596664456 35.39148818038643 3.1134580612182616 -0.055597448348999025 0.0015756492000001288
020961 139.11145804410054 37.540340987651646 9.451568603515625 -0.6338111400604248 -0.00026935400000240863
020962 138.634606577154 37.212113043028594 7.561255073547363 -0.5559746265411377 0.003359715999999935
020963 139.24711726453953 37.15761546215476 8.784399223327636 -1.4121755599975585 0.0013410079999971458
020964 138.45736658360335 37.107084558494115 7.338865280151367 -0.4892577171325684 0.002181830000000673
020965 140.29649976216416 36.77895491541068 6.782890510559082 -1.490011978149414 0.00123972200000253
020966 137.0264367980763 36.91950782688851 4.781381607055664 -0.5448551654815674 0.00014628790000017488
020967 137.55133120322455 36.86434439697655 5.559746551513672 -0.3558237552642822 0.0013039849999984198
020968 137.15447804930358 36.75795041767848 4.447797012329102 -1.3343391418457031 0.0012181044000001862
020969 136.80640646930226 36.59209049371644 4.558992195129394 -1.0897102355957031 0.0010526440000006687
020970 137.2392279135131 36.4727997717422 4.558992004394531 -0.5114966869354248 0.000447742000000062
020971 137.03394466203315 37.43225773051212 6.671695518493652 -1.0341127872467042 0.0006857203999999228
020972 136.90877653333374 37.2264361076443 5.670940780639649 -0.13343396186828613 0.0006371768000001055
020973 136.54067799354647 36.53726572550632 2.5574832916259767 -0.6115720272064209 -0.0005565548999996395
020974 136.36164613623086 36.22956348892401 3.335847854614258 0.6894084930419921 4.157000000049038e-05
020975 136.04895047547345 36.10973324516462 1.6679241180419921 -1.4566535472869873 0.0003634183000002622
020976 136.65774224416978 35.90141422820353 2.5574832916259767 -0.8784399032592773 -2.404799999453644e-05
020977 136.33958177726598 35.88821681529999 2.891067886352539 -0.745005989074707 0.001030337000003101
020978 135.75564599742282 35.48657242851445 2.6686779022216798 -0.5226161003112793 -0.001249687399999999
020979 138.4442179590819 35.90493273632499 3.66943302154541 0.12231450080871582 0.0022000799999887023
020980 138.94999066073044 35.75387130655189 3.891822624206543 -0.444779634475708 0.0002176079999912872
020981 138.60687034346773 35.4676921305335 3.447042465209961 -0.4003016471862793 0.0008243179999908534
020982 138.6242568691954 36.85668689279494 6.894085502624511 -0.7561254978179932 0.001932722999993075
020983 138.0967323116128 36.70664693588402 5.448551177978516 -0.2001509189605713 0.002115513999990526
020984 138.1209505848645 36.52360413312288 5.22616138458252 -0.3669432163238525 0.0025130699999976968
020985 138.36604729146234 36.26098776549524 4.558992195129394 -0.12231440544128418 0.0014651960000037433
020986 137.7854384637919 35.944601177426826 3.5582374572753905 -0.11119494438171387 0.0009969100000034813
020987 138.09570919627072 35.87841844304256 3.780627632141113 -0.46701860427856445 0.0009516640000015286
020988 137.45088184073134 35.81555291156545 3.1134580612182616 -0.4558992385864258 0.0005421900000101232
020989 137.6201586676155 35.66122832588443 2.779873085021973 -0.5114966869354248 0.0006663969999976871
020990 137.08053071416006 36.14026337457 3.224652862548828 -1.8903137683868407 -0.00019979500000317786
020991 136.78462185785492 35.72348803998773 2.335093307495117 -0.5782136917114258 0.002694203999999445
020992 137.3090953443417 35.52312898775288 2.779873085021973 -0.14455337524414064 0.00046083500000122514
020993 136.54529278395 35.4800593495279 1.8903139114379883 -1.1119493007659913 0.002859818000000303
020994 137.2523185459305 35.30055099240312 2.6686782836914062 -0.17791190147399902 0.0007573239999999259
020995 137.5753327866172 35.10002289856018 2.112703323364258 -0.14455342292785645 0.0012482559999966725
021001 135.08764797409074 35.419524929558506 3.224652862548828 0.0889559268951416 0.0006271079999976336
021002 135.34070155271183 35.33345968542356 3.224652862548828 -0.3558237075805664 0.00031272900000089976
021003 135.6342126531453 35.15518223177411 2.8910682678222654 -0.2779872894287109 -0.00019752000000039516
021014 134.19527393077686 35.529859101977046 3.224652862548828 -0.42254066467285156 0.0008335076000001607
021015 133.49513739368675 35.50693584378659 3.66943302154541 -0.26686782836914064 0.0004418839999999591
021016 133.86975050704615 35.493201826161204 3.5582374572753905 -0.26686782836914064 2.669980000007399e-05
021017 134.1559502287804 35.340591994758185 3.4470426559448244 -0.3669432163238525 0.0022346320000025343
021018 132.9219937076465 35.49191011068673 3.6694326400756836 -0.47813825607299804 0.0008127857000005178
021019 133.19208980347182 35.31069259086159 3.5582374572753905 -0.2779872894287109 -0.00029302000000086537
021020 132.9026950734641 35.309725131544106 3.335847854614258 -0.18903136253356934 0.0005224738000009666
021021 132.66901062556644 35.23307844137494 3.1134578704833986 -0.3669432640075684 0.0001151089999979149
021022 132.38556730087626 35.03190105447412 2.8910680770874024 -0.22238988876342775 4.547399999523805e-05
021026 133.6807621096118 35.28295720026293 3.1134578704833986 -0.14455342292785645 -0.00016901300000427
021027 133.91269022215823 35.105025119951854 3.0022628784179686 -0.2446288585662842 0.0013828499999988253
021030 132.9020954658385 35.03521205509824 3.4470426559448244 -0.4781382083892822 0.001038903999995
021101 136.50375862940908 35.10476182264495 3.447043037414551 -0.5226161003112793 0.001170077999998398
031102 138.18578566372148 35.322074808857316 3.558237838745117 -0.17791190147399902 0.0009647220000033486
031127 137.8144799979416 35.77753447745393 2.335093688964844 -0.5226161479949951 0.0012224800000240066
031128 136.7287538454856 35.405133653757936 1.4455343246459962 -0.21127042770385743 0.003488434899999504
041135 133.69957504097925 35.4903993517386 3.5582374572753905 -0.4336602210998535 0.00033245120000060526
041138 137.5959754042869 36.57696779049631 4.114212226867676 -0.5893331050872803 0.0031597600000168313
051145 141.28323333909728 38.90192038828902 17.45760383605957 -4.447797012329102 0.004325527000000306
061150 140.89879684201972 42.557931162541976 1.2231441497802735 -1.9347917556762695 0.0027050650000006726
071158 136.77271101237304 37.00071865963282 4.447797012329102 -0.7338865756988525 0.0022631408000002295
071159 141.0546884789364 39.36200200229078 14.455340385437012 -6.293632888793946 0.005025485000001595
071162 139.53384128622673 38.51119289986304 10.674712944030762 -2.068225622177124 0.0019673578000009686
071163 139.27619749155727 36.60233772085609 6.782890701293946 -0.6560500144958497 0.0012071099999957369
081167 134.491499564942 35.535625161604365 3.66943244934082 -0.38918228149414064 -0.0009010299999999916
081170 135.77480939734062 35.20664928040765 2.779873085021973 -0.3558237552642822 0.00045831799999973555
081171 139.64454750194204 35.75802890820534 4.670186996459961 -0.7783644199371338 0.0016009875000008833
081173 141.1421797789156 41.83399424230573 2.44628849029541 -1.0785908699035645 0.0020355515999995076
091174 140.29500307156633 40.57517687390377 5.8933313369750975 -3.23577241897583 -0.00027867199999889183
091175 140.99023298454932 40.921148943143706 4.225407218933105 -3.3358476638793944 0.0010842132000007608
091176 140.80847699385856 37.3366928663248 10.45232334136963 -2.713156223297119 0.0025765530000001037
091179 140.75474622953953 38.25774226882374 14.232950401306152 -2.9577850818634035 0.0013238349999994624
091180 134.33046033177914 35.58670823691435 3.558237648010254 -0.4225407600402832 0.0011019416999999976
101181 140.9985769975216 37.26395183693048 9.117984008789062 -2.99114351272583 0.0024420098999996752
92106 139.08197138622228 35.00685288160474 2.1127037048339843 -0.12231440544128418 0.0027385049999999467
92110 140.08719602809933 36.106113995705826 5.337356376647949 -1.6012068748474122 4.957339999975829e-05
93001 139.54230591629326 36.29516272857701 6.004525947570801 -1.0341127872467042 0.0010638060000005111
93002 140.17427058058905 36.263268379847176 5.337356185913086 -1.957030725479126 0.0027344643000006387
93003 139.8105321243631 36.203671681729546 5.2261615753173825 -1.1786662101745606 -0.0013909153000000174
93004 140.54448948228773 36.181305971641784 5.003771591186523 -1.890313720703125 0.00133068709999975
93005 139.34517427686635 36.120951345476904 5.2261615753173825 -0.745005989074707 0.0017485370999992256
93006 140.3431563786194 36.09693573826512 5.226161193847656 -1.957030725479126 0.0011141905999991764
93007 139.63672853109352 36.08722735963461 5.448551750183105 -1.0785907745361327 0.0008340929999995694
93008 139.79962950873087 36.01086709103097 5.448550987243652 -1.1897856712341308 0.000849492999999768
93009 140.65924144664694 35.955453865194826 4.892576789855957 -2.346212911605835 0.002196397000000161
93010 140.40295649343463 35.970407990532514 5.114966583251953 -2.123823070526123 0.0015935346999995659
93011 139.4642893279715 35.925504578042585 4.892576599121094 -0.6782890319824219 0.0014307905000002564
93012 139.9927271684036 35.94029107236886 5.22616138458252 -1.6123263359069824 0.0006005943999994656
93013 139.6518645419477 35.93747055876438 5.670941352844238 -0.8228424549102783 0.002515353100000084
93014 140.14549768315914 35.87364748544713 4.781381988525391 -2.257257080078125 0.0018220051000000126
93015 140.4070120910764 35.803328778922264 5.003771781921387 -1.8903137683868407 0.0021088921999989907
93016 139.81281570609744 35.78021408316539 5.337356758117676 -0.9673958778381347 0.0014838135999994506
93018 140.02475899679692 35.786465663521 5.2261615753173825 -1.6012068748474122 0.0021930894000007583
93019 139.48825772837898 35.71036622671287 3.78062744140625 -0.5782136440277099 0.004955151000000058
93020 140.31515012696997 35.71759774861214 5.114966773986817 -1.8569552898406982 0.0005840415999998072
93021 140.64682729886616 35.777301539164604 6.115720748901367 -2.8910680770874024 0.0026987189999999827
93022 140.8372359103813 35.72635375735788 6.671695518493652 -2.9466655254364014 0.0014220275000006665
93023 139.9023578660429 35.675463438271805 5.003771591186523 -1.4677730083465577 0.0019023226000001614
93024 140.44830526480703 35.64235265701055 5.337356758117676 -2.0682256698608397 0.0019407080999997105
93025 140.18656665408307 35.54414360516398 4.670186996459961 -1.323219633102417 0.0006683768000002033
93026 139.67335563739866 35.56340276954262 4.892576408386231 -1.2009052276611327 0.0019126186999997685
93027 140.31823962696726 35.530115263310734 5.00377197265625 -1.6456849098205566 0.0002634925999998927
93028 139.46784374051998 35.52140904030171 3.8918224334716798 -0.5670941829681396 0.0022174580000012154
93029 139.32257893149998 35.482641268509354 3.3358480453491213 -0.2223897933959961 0.0013832229999991342
93030 140.05133475686358 35.447783377322594 4.447797012329102 -1.1675467014312744 0.0011690360999992322
93031 139.0451811827725 35.41535102898166 2.8910680770874024 -0.5893331050872803 -0.00014356800000427938
93032 139.65374976779273 35.436484271385844 3.5582374572753905 -0.7672449588775635 0.001778052800000296
93033 140.33737401191067 35.42112596294729 5.11496639251709 -1.8124773502349854 0.001050518999999639
93034 139.46607046666222 35.32668151233474 3.113458251953125 -0.15567293167114257 0.0012848245000000702
93035 139.26269634430716 35.30489957218338 3.1134578704833986 0.13343391418457032 0.0004622159999996711
93036 139.8255217014349 35.31170215103228 3.3358480453491213 -0.34470429420471194 0.0013701066000002982
93037 140.146793843629 35.333139289084265 3.7806270599365233 -0.8784399509429932 0.0019056359000003908
93038 138.88165214883756 35.321603983451894 2.891067886352539 -0.41142120361328127 0.0023412839999991776
93039 139.8435700250916 35.143709365184854 2.6686779022216798 0.37806272506713867 6.572079999997982e-05
93041 140.26802349581348 35.16590051178197 3.669432258605957 -0.9785152912139893 0.0013664099999999735
93042 139.11043717265704 35.1486049897045 2.7798734664916993 0.21127033233642578 0.0008520306999997729
93043 138.90186003612516 35.1100160196307 2.335093307495117 -0.42254071235656737 0.0011861162999991849
93044 140.07926931796698 35.11186069547057 2.779873085021973 -0.3113457202911377 0.002297950599999865
93045 139.954343651185 35.25480799614054 3.0022628784179686 -1.0007543087005615 0.0013259199999993143
93046 138.99792773647553 35.01482751915772 2.6686782836914062 -0.3669433116912842 -0.0008315830000015012
93063 139.26813445539582 35.723758077782264 4.558992004394531 -0.46701860427856445 0.0008277559999982032
93064 138.97585629223093 35.623349259379076 3.335847854614258 -0.845081377029419 0.0010063380000019605
93065 139.15722740005225 35.610274102114644 3.558237648010254 -0.4114211559295654 0.0017171960000013087
93066 139.20486858560125 35.42851873798776 3.4470426559448244 -0.4558992385864258 0.0007216789999915818
93067 139.66483872378979 35.26709391393883 2.8910680770874024 -0.14455347061157225 0.0015549771000003432
93068 139.04933992849536 35.24551619530799 3.3358476638793944 -0.13343386650085448 0.002549348000002283
93069 138.44524845624963 35.44357985876606 2.779873085021973 -0.46701874732971194 0.0006460390000029292
93070 138.81403849741423 35.49658938718356 3.1134578704833986 -0.4558992385864258 0.0007432839999978568
93071 138.56343603069504 35.3620781712881 3.1134578704833986 -0.5226162433624267 0.0012389330000019071
93072 138.77067614803403 35.30553953963308 3.0022634506225585 -0.5114966869354248 -0.00023959000000104425
93073 138.44570041299858 35.289461534531725 2.8910680770874024 -0.06671695709228516 -6.218499999874894e-05
93074 138.2535147873496 35.200979051947776 2.8910682678222654 -0.5448550701141357 0.0004977399999916088
93075 138.6169889761131 35.20318348534722 2.55748291015625 -0.46701860427856445 -0.00025530300000013993
93076 138.72154288204723 35.17359028907687 2.335093688964844 -0.34470429420471194 0.0007505539999982602
93077 138.52471044723026 35.0674075927976 2.223898506164551 -0.21127033233642578 0.0010028092000005985
93078 138.36869715761344 35.10345861665567 2.223898696899414 -0.7116475105285645 3.811400000017784e-05
93079 138.13490209922182 35.10391187238261 2.779873085021973 -0.5003772258758545 0.0014219159999981912
93084 137.69523653138847 35.079292942857386 2.6686784744262697 -0.45589914321899416 0.0012884140000039678
940014 141.7306707832213 42.983252943800736 1.2231443405151368 -1.2676220893859864 0.00016996589999962453
940017 139.85766905507683 42.4507341492121 2.1127037048339843 -1.1564271926879883 0.00032932630000033215
940018 140.94240633120128 42.37421431329863 2.112703323364258 -1.223144245147705 -0.001060967999998752
940020 139.51960181161792 42.153545190961616 3.0022628784179686 -2.2794960021972654 -0.00024340639999991253
940021 140.1073246578527 42.00807378229242 2.223898506164551 -2.101584053039551 0.00025811969999978146
940022 140.74782721065122 41.82607203534877 2.668678092956543 -1.856955337524414 0.0017349265999996532
940023 140.04065393320903 41.46637512279088 3.3358474731445313 -2.257257080078125 -0.0001341310000000817
940024 141.21327691463824 41.30077055783554 3.3358480453491213 -2.2350180625915526 0.0017262086999998872
940026 140.27298543295743 40.77898187693904 5.2261615753173825 -3.146816444396973 0.0017049171000003583
940027 141.78910454757332 40.13344376264604 9.117984008789062 -4.0141369819641115 0.0003819000000007122
940028 141.93998070850756 39.57237746066824 15.678484916687012 -4.0252564430236815 0.002493602199999856
940029 141.20394182984197 39.11061622042102 16.90162887573242 -5.392953968048095 0.003750302999998212
940030 139.77615692795825 39.967899871895554 8.117229652404784 -3.335847759246826 8.462119999990137e-05
940031 140.04825157024501 39.3986930108023 12.453831481933594 -3.6360739707946776 0.00042186670000035067
940032 139.80886344733284 38.8945999851022 11.675467491149902 -2.4907663345336912 -0.0002459100000002934
940033 140.31875196338467 38.75859121441066 16.012069511413575 -3.11345796585083 0.0006518340000013723
940035 140.36610316537102 38.33102445469468 14.232950973510743 -3.602715539932251 0.0012722699999983434
940036 141.44119703915857 38.44918635861734 14.566535186767577 -4.903696298599243 0.0044298412000003395
940037 140.95420944660202 38.31748153437293 15.122509956359863 -3.8251055240631104 0.003927690400000472
940038 140.9081038271762 37.80066737764924 12.89861183166504 -3.7027910232543944 0.0037163712000008787
940040 139.7915166413827 37.6436953123283 11.008297538757324 -1.0118739128112793 0.0013435420000007525
940041 140.90253047277253 37.09071126781577 7.894839859008789 -2.635319709777832 0.002648503000000346
940042 140.61184536918017 36.539926923839154 6.115721130371094 -2.368452024459839 0.0013957279999999629
940043 139.72642768370116 36.401847414574796 6.22691593170166 -2.1015841484069826 0.0017998370000000818
940044 138.906261745617 36.69703586631291 6.33811092376709 -0.6226916313171387 0.002305768000007902
940045 138.86540913956782 36.259032402330526 4.89257698059082 -0.4781381607055664 0.000929414000000861
940046 137.85112480885914 36.499766754850526 4.114212417602539 -0.07783637046813965 0.0017220930000007683
940047 137.9438087575104 35.92358085870587 2.891067886352539 -1.089710283279419 -0.0005807650000065224
940048 138.58329977057133 35.59033578556458 1.1119495391845704 -0.30022635459899905 0.001802863000000343
940049 139.50957910498352 38.2306878212307 10.3411283493042 -1.6568044662475585 -0.0005699769999992554
940050 138.98887222212593 37.896469973015904 8.339619255065918 -0.8006034374237061 0.0006412738000001639
940051 138.5744032942483 37.39767904905933 8.006034469604492 -0.6449306011199951 0.0024377265000005365
940052 137.4872329573091 36.928958079732325 5.559746551513672 -0.40030179023742674 0.0013397155999996357
940054 136.64994174843002 36.6634122105857 4.225407218933105 -0.5670941829681396 0.0009436733000001141
940055 136.17297590458864 36.231172828229816 3.7806278228759767 -0.18903141021728515 -0.0001489028000001724
940056 136.1058086938946 35.60256086042601 3.002263069152832 -1.0452322483062744 0.0023941570000005187
940057 135.2333846631177 35.54990393754849 3.4470426559448244 -0.26686782836914064 0.00147432039999984
940058 137.34791201397778 36.13599315557389 3.78062744140625 -0.8339619159698486 0.0005065049999984694
940059 137.24837437435355 35.80048395694259 2.223898696899414 -1.0229933261871338 0.0017703030000006947
940060 136.90002557700387 35.52607242990722 2.5574834823608397 -0.3224653720855713 0.0011809689999992656
940061 137.46757454663026 35.396765413901264 2.8910682678222654 -0.3780627727508545 0.0009848840000017845
940062 136.15823268467187 35.09472774965707 2.779873275756836 -0.45589914321899416 0.0014073629999984405
940063 137.04128567425994 35.128109292921174 2.223898506164551 -0.23350934982299804 0.0009501419999992322
940074 133.0586545036906 35.43387480049411 3.3358480453491213 -0.21127033233642578 0.0006559898999995539
940075 132.20897599550622 35.00281187241297 3.2246526718139648 -0.30022635459899905 -0.00011750560000081122
950127 140.54393819808692 42.98525208516625 1.4455341339111327 -1.2120246887207031 0.0021915640000003123
950128 141.29033250318943 42.97137784716958 1.2231441497802735 -0.24462881088256835 1.0419000000183587e-05
950129 140.88334123674392 42.857889220755695 2.0015087127685547 -0.8562009811401368 0.00044721400000184984
950130 140.603518909904 42.80271730492895 0.22238998413085936 -0.11119499206542968 0.0014906461000009585
950131 140.23320350630794 42.7864338988792 0.667169189453125 -0.2891068458557129 0.001851190200000019
950132 141.86398207993693 42.72944074301949 0.6671693801879883 -0.7450058937072754 0.0012922179000000255
950135 141.07495542221687 42.66787578598246 0.889559555053711 -1.5233705520629883 0.0019168270000022858
950136 141.60225965727153 42.65552981859473 2.112703323364258 0.23350934982299804 0.0018382170999998947
950137 140.8256837719319 42.64628979664334 1.0007543563842773 -0.867320442199707 0.001618498999999929
950139 141.3614805290646 42.54980017297782 1.7791187286376953 -1.3343391418457031 0.0010876688000003298
950140 140.35419751271175 42.49435957594755 2.0015087127685547 -1.2231440544128418 0.0015154860999999186
950143 140.25048225066257 42.243676856374066 2.779873085021973 -1.4455340385437012 0.001745440199999848
950145 140.0039472704351 42.130847893098526 1.667923927307129 -0.7338865280151368 0.0014857428999988543
950146 140.5687761453977 42.098671364185094 2.6686779022216798 -1.734640884399414 -2.9827500000578766e-05
950147 140.80554186143274 42.04296678898588 1.2231441497802735 -1.5567289352416993 0.0014326400999998157
950149 140.3158901191459 41.59902503163682 2.779873085021973 -1.9681500434875487 0.003994172600000923
950150 140.88050746019516 41.45529582857668 3.1134580612182616 -2.346212863922119 0.0012181984999998009
950151 140.635894864953 41.04321908124154 4.003017425537109 -2.9466654777526857 0.001977737800000057
950152 141.3679654182752 40.96824138728147 3.66943244934082 -2.913306999206543 0.0012969370999996953
950153 141.1978349567633 40.62506585954565 5.114966583251953 -4.125331783294678 0.0001621979999995915
950154 139.92812140621916 40.57763985825455 4.781381988525391 -1.9347917556762695 0.002314922899999772
950155 140.57815291854172 40.523650344218794 7.005280494689941 -3.891822338104248 0.0014921569999984286
950157 141.0764817521872 40.2910703632544 8.117229461669922 -5.682060813903808 -1.9118000000162284e-05
950158 141.71314025952142 40.40519629636809 6.115720558166504 -3.502640151977539 0.00023830230000001506
950159 141.29369315254607 40.291143161403305 7.5612548828125 -5.237281036376953 0.0013576770000014449
950160 141.46195433946818 40.048593795453996 9.67395839691162 -5.103847026824951 0.002146871000002193
950161 141.22507471525228 39.980568210902696 10.22993335723877 -6.08236255645752 0.00341547400000195
950162 141.95055505086137 39.86936436862643 12.009052276611328 -3.78062744140625 0.0010805590000018128
950163 141.16487302440925 39.8512389138435 11.675467681884765 -6.415947341918946 0.0027781220000008488
950164 141.80386442560246 39.84916938967819 13.009806251525879 -4.314363098144531 0.00269332400000053
950165 140.9645139176991 39.70108554942576 12.898611450195313 -6.2825133323669435 0.0020313740000005966
950166 141.17211982840732 39.596564249971166 14.344145584106446 -6.960802459716797 0.003755298000001517
950167 141.955277882137 39.45815190790242 16.568044471740723 -3.9029419898986815 0.0011879059999998277
950169 141.53416172673093 39.33805501717565 17.012823486328124 -5.292878532409668 0.003755532000002404
950170 141.79806701321937 39.2535089724091 17.902383232116698 -4.303243732452392 0.0022084661999997477
950171 141.73987544810936 39.02377144616158 17.012823486328124 -4.047495365142822 0.00323647200000039
950172 141.5726183614621 38.902849825364406 16.790434074401855 -4.258765697479248 0.00391344370000013
950173 140.99060460895893 38.81533468105938 15.567289543151855 -4.314363193511963 0.002746151999998858
950174 140.80165584825912 38.74893115325305 15.233705139160156 -4.347721576690674 0.0008956750000038482
950175 141.4494012489443 38.682689764649986 16.568043899536132 -4.047495269775391 0.004316818799999567
950176 141.14756755736994 38.53947315936675 15.344899940490723 -4.125331830978394 0.004843500100000142
950177 140.85137572396047 38.41175556898611 14.677730369567872 -3.624954605102539 0.0026913167000003567
950178 140.64286745025592 38.20573973506616 13.454586029052734 -2.457407808303833 -0.0012261779999988675
950179 140.8440107439505 38.029655165603145 14.455340766906739 -3.402564764022827 0.002366818000000137
950180 140.44259155579186 37.98992863318382 13.232196426391601 -1.6568044662475585 3.193900000155736e-05
950181 140.5773558213432 40.32504320170101 8.228424835205079 -3.914061450958252 0.0006355509999991682
