station lon lat east_vel north_vel up_vel
000843 134.04954669711648 35.174887007614544 1.0007545471191406 0.9896348476409912 -0.0015144169999985024
010844 140.81054264588744 40.83440299266197 3.6694326400756836 -2.4462883949279783 -0.0008728058999999177
010845 140.32440608399125 37.36182224068101 9.78515338897705 -0.3669433116912842 -0.0010734089999971275
020847 137.86876359234756 35.160451182707114 1.2231441497802735 0.41142120361328127 0.0001890790000004472
020888 140.01177806424934 42.68533493428772 0.5559747695922852 -0.20015087127685546 -0.002934128399999736
020892 140.92933456661015 41.74058994678514 0.6671695709228516 -0.8228425025939942 -0.0005402973999999005
020893 140.53502856530255 41.711322961702635 1.2231441497802735 -0.5337355613708497 -0.0009022305999998537
020894 141.09446916897068 41.46615755880059 1.22314453125 -1.223144245147705 -0.001633947700000249
020895 140.9838166604259 41.1996606883443 1.6679237365722657 -1.8903138160705566 -0.00035921160000000895
020896 141.38569568798167 41.16093098675579 1.5567287445068358 -1.7012824058532714 -0.0014470277999997449
020897 140.2935326695265 41.12172020619298 2.335093307495117 -1.8791943550109864 -0.0008944549999995388
020898 140.01100015308137 40.73062983076556 4.114212417602539 -1.8235968589782714 -0.0007447609999999827
020899 141.10602877244762 40.57997601632229 4.114212417602539 -3.7361495971679686 -0.002631420000000162
020901 141.33200066746113 40.50875371270484 4.670186614990234 -3.78062744140625 -0.0014161349999994854
020902 140.941597776802 40.44762753820635 5.4485515594482425 -4.303243637084961 -0.00036782200000402555
020903 141.48487258904467 40.271036318254545 7.005280685424805 -4.169809722900391 -0.0026245910000000094
020904 141.0464660298588 40.10673961584258 8.006034851074219 -5.337356376647949 -0.001439596999995274
020905 141.66219077264347 39.97094932499905 11.341882705688477 -4.581230926513672 -0.0023601249999956053
020906 141.97022679087073 39.73895764852843 14.566535568237304 -3.5804765701293944 -0.0032422788999994625
020907 141.42614790728115 39.63935935269238 14.788925170898438 -5.126086139678955 -0.00030678699999953096
020908 140.836336163078 39.55444785697545 13.121001434326171 -5.3484760284423825 -0.0003482669999982591
020909 141.29302353560774 39.4646829818207 15.122509956359863 -5.126086044311523 -0.0005165779999998677
020910 141.31169991542856 39.23536375504552 16.345654296875 -4.647947883605957 -0.0006665389999994886
020911 141.40088691687677 39.01209543697207 16.456849098205566 -3.702791118621826 -0.0006365149999993491
020912 141.14855297797922 38.9954528943302 15.789679718017577 -3.8139859199523927 0.0007361839999987296
020913 140.83321097745167 38.93402150788125 14.566535568237304 -3.8918225288391115 -0.0011689329999967414
020914 141.31790036285625 38.74320849098058 16.012069320678712 -3.269130897521973 0.0008849121000004345
020915 141.00436605264827 38.68612563675114 15.344900321960449 -3.535998725891113 0.0011104230000000825
020916 141.1607545217336 38.66061947757262 15.567289543151855 -3.4470427513122557 0.002721168700000476
020917 140.72774933355765 38.57180434939306 14.01056079864502 -2.6686782360076906 -0.001376139999999282
020918 141.30443631064907 38.509832591649946 14.344145584106446 -3.1801748275756836 0.0031659427000008122
020919 140.94370151702577 38.17711654997792 13.676975631713868 -2.8799486637115477 0.0012523837999999898
020920 140.7276895615747 37.824596391646836 12.342636871337891 -1.612326431274414 -0.0003506580000021131
020921 140.02757345303453 40.3393920822745 5.893331146240234 -2.368451976776123 -0.00042638809999999693
020922 140.40816140262243 40.18331152003463 7.227670288085937 -3.035621452331543 -0.0015601457000002483
020923 140.00550499634315 40.09969507577815 7.005280303955078 -2.8910680770874024 -0.000675756999999777
020924 140.53586783486497 39.92138516833659 9.229179191589356 -4.014136886596679 -0.001950350999999273
020925 140.05394036233525 39.527559355746035 9.673958587646485 -2.9577850341796874 -0.0016934086000006232
020926 140.59610483033467 39.508130205804264 12.231442260742188 -3.9807784080505373 -0.0017877069999997276
020927 140.27893044686857 39.296742959591136 11.56427230834961 -3.291369915008545 -0.0004961019999996097
020928 140.71507140863415 39.14619384458813 13.676976013183594 -4.347721672058105 -0.002586186999997153
020929 140.44735378327923 39.05437360530982 13.009806251525879 -3.580476665496826 -0.0015689390000005687
020930 140.18349245055188 38.93809718984308 12.120247077941894 -2.8465901374816895 -0.000995230999998853
020931 140.49728358226116 38.75214989751336 14.344145202636719 -2.5797223091125487 -0.0011605829999979278
020932 139.6745411643732 38.70116323916739 10.452322959899902 -1.6790432929992676 -0.000935405999999972
020933 140.22052637901479 38.628409429715646 12.231441688537597 -2.3128544807434084 -0.002832372000000305
020934 140.39390438334695 38.17043605715577 12.676222038269042 -2.1015841484069826 -0.0037720609999951195
020935 139.8794228458227 37.92058294740891 10.563517951965332 -0.9896347522735596 -0.0021327560000031554
020936 140.44681586473124 37.8334931748766 12.342636871337891 -0.7894839286804199 -0.0002299319999991667
020937 139.9726774483367 37.66928697301877 10.3411283493042 -0.5448550701141357 -0.0017067620000034366
020938 140.57166929689876 37.59108846524904 11.453077507019042 -1.24538311958313 -0.001563936000002286
020939 139.8355374368561 37.46128825263906 9.117984008789062 -0.0889559268951416 -0.001972417000001769
020940 140.46404938686575 37.44487001847342 10.785908126831055 -0.6782890319824219 -0.0021490140000025803
020941 139.68635800080443 37.326209646316805 8.228424453735352 0.17791190147399902 -0.0021061860000031627
020942 140.2127611685047 37.29304023582061 9.34037380218506 -0.1556729793548584 -0.0011062460000005104
020943 140.4509871257827 37.21056099347445 9.00678882598877 -0.8339619636535645 -0.000536320999998452
020944 140.71601578303776 37.18308939311066 9.451569175720214 -1.4900120735168456 -0.0009883110000032502
020945 140.37628412990958 37.02357970025889 7.6724498748779295 -0.5448551177978516 -0.0004679650000014135
020946 140.69016571181874 36.93261899710798 8.228424453735352 -1.3454586029052735 -0.0004593110000001843
020947 140.38570168452387 36.47584888425995 5.337356376647949 -0.9451568603515625 -0.000823213799999678
020948 140.03542223584734 37.12469900934291 8.228424835205079 0.033358430862426756 0.0005884690000016235
020949 139.50532352522865 36.87224696812643 6.671695327758789 0.30022625923156737 -0.0023789699999952063
020950 139.75279816592214 36.53763259962571 5.670941162109375 0.022239017486572265 -0.001393991000000483
020951 139.90251560337336 36.45657996837992 5.448551368713379 -0.23350934982299804 -0.00111912500000102
020952 139.06085981723922 36.837354842563855 5.893331146240234 0.756125545501709 -0.0013227330000063376
020954 138.84789739225437 36.59137705874997 4.781381988525391 0.5893330097198486 -0.0010234910000008312
020955 139.01671629568517 36.39534665083554 4.558991813659668 0.6894085884094239 -0.0009848930000003974
020956 139.25464504928837 36.26769135491819 4.447797203063965 0.42254066467285156 -0.0002922999999995568
020957 138.7029885986392 36.20026628195779 3.3358474731445313 0.6894084930419921 -0.0018903379999983371
020958 138.92605681558263 35.9299280564337 4.670186614990234 0.42254071235656737 0.0031324600000061766
020959 139.9684715279151 35.143802900109996 2.0015087127685547 0.4892577171325684 -0.00038804500000111375
