station lon lat east_vel north_vel up_vel
000843 134.04954669711648 35.174887007614544 1.2231437683105468 0.26686787605285645 0.0009283420000031128
010844 140.81054264588744 40.83440299266197 2.1127035140991213 -1.3009806632995606 0.00022421720000025401
010845 140.32440608399125 37.36182224068101 6.671695327758789 -0.33358473777770997 -0.0007175399999994169
020847 137.86876359234756 35.160451182707114 0.6671695709228516 1.0229933261871338 -0.0010834079999995083
020888 140.01177806424934 42.68533493428772 0.6671695709228516 -0.30022640228271485 -0.0002066513999999131
020892 140.92933456661015 41.74058994678514 0.7783645629882813 -0.37806272506713867 0.0003402750000006449
020893 140.53502856530255 41.711322961702635 0.2223897933959961 -0.5003771781921387 0.0004036341999999138
020894 141.09446916897068 41.46615755880059 1.0007547378540038 -0.5337355613708497 -0.0003460845999995854
020895 140.9838166604259 41.1996606883443 1.5567289352416993 -0.6004526138305664 -0.00013581629999990242
020896 141.38569568798167 41.16093098675579 1.3343391418457031 -1.0007543563842773 0.00034146880000065496
020897 140.2935326695265 41.12172020619298 2.1127037048339843 -0.989634895324707 -0.0002510817999990422
020898 140.01100015308137 40.73062983076556 2.8910680770874024 -1.0785907745361327 -0.00032340199999936203
020899 141.10602877244762 40.57997601632229 2.335093688964844 -1.667923927307129 -0.0005024460000015551
020901 141.33200066746113 40.50875371270484 3.0022632598876955 -1.9236722946166993 -0.0006935280000021748
020902 140.941597776802 40.44762753820635 3.4470428466796874 -2.6019612312316895 0.0010047540000016398
020903 141.48487258904467 40.271036318254545 3.224652862548828 -2.9466654777526857 -0.0013443150000000514
020904 141.0464660298588 40.10673961584258 4.447797012329102 -5.003771686553955 0.0010097369999982676
020905 141.66219077264347 39.97094932499905 5.337356376647949 -2.85770959854126 -0.00011275499999783279
020906 141.97022679087073 39.73895764852843 7.783644676208496 -1.6568044662475585 -0.00044292020000042954
020907 141.42614790728115 39.63935935269238 7.227670288085937 -3.602715587615967 0.0012660699999969439
020908 140.836336163078 39.55444785697545 6.338110733032226 -3.869583511352539 0.0009171600000001945
020909 141.29302353560774 39.4646829818207 8.006034660339356 -3.1245774269104003 0.0011134889999993903
020910 141.31169991542856 39.23536375504552 9.00678882598877 -3.169055366516113 0.0006457909999994626
020911 141.40088691687677 39.01209543697207 8.339619445800782 -3.046741008758545 -0.00038266100000043933
020912 141.14855297797922 38.9954528943302 8.673204231262208 -2.879948616027832 0.0007735510000003387
020913 140.83321097745167 38.93402150788125 8.784399032592773 -3.046741008758545 -0.0010558930000001965
020914 141.31790036285625 38.74320849098058 9.00678882598877 -2.6130807876586912 0.0008582138999997824
020915 141.00436605264827 38.68612563675114 8.784399032592773 -2.980023956298828 0.001688611000000151
020916 141.1607545217336 38.66061947757262 9.006789207458496 -2.824351119995117 0.0024236416999997346
020917 140.72774933355765 38.57180434939306 7.450060081481934 -1.990389108657837 -0.0002979949999996734
020918 141.30443631064907 38.509832591649946 8.339619636535645 -2.8465901374816895 0.0020178461000000423
020919 140.94370151702577 38.17711654997792 8.673204231262208 -1.2787415981292725 0.0014987529999999083
020920 140.7276895615747 37.824596391646836 7.116475296020508 -0.8673203945159912 0.00046297600000002606
020921 140.02757345303453 40.3393920822745 4.114211845397949 -1.3454586029052735 -0.0002255029000004072
020922 140.40816140262243 40.18331152003463 4.2254070281982425 -2.3017349243164062 0.002157357400000137
020923 140.00550499634315 40.09969507577815 4.670186996459961 -1.4344145774841308 0.00025476749999953086
020924 140.53586783486497 39.92138516833659 5.893331146240234 -2.2572569847106934 0.002854107000001704
020925 140.05394036233525 39.527559355746035 6.671695709228516 -1.7012824058532714 -0.0006959297999998171
020926 140.59610483033467 39.508130205804264 7.6724498748779295 -2.5797224044799805 -0.0012790850000001797
020927 140.27893044686857 39.296742959591136 7.45006046295166 -2.1127036094665526 0.0006955590000018219
020928 140.71507140863415 39.14619384458813 8.673204231262208 -2.6464391708374024 -0.0023700309999981073
020929 140.44735378327923 39.05437360530982 8.339619636535645 -2.0904645919799805 -0.001111538000000678
020930 140.18349245055188 38.93809718984308 7.894839859008789 -1.5344900131225585 -0.0012990260000009357
020931 140.49728358226116 38.75214989751336 8.56200942993164 -1.5567289352416993 -0.00022062200000050325
020932 139.6745411643732 38.70116323916739 6.671695899963379 -0.978515338897705 -0.0003864124999999774
020933 140.22052637901479 38.628409429715646 6.671695709228516 -0.8562009811401368 0.0022695020000014663
020934 140.39390438334695 38.17043605715577 7.5612548828125 -0.8895593643188476 0.0011561940000092362
020935 139.8794228458227 37.92058294740891 6.22691593170166 -0.04447803497314453 -0.002275006000002122
020936 140.44681586473124 37.8334931748766 7.1164751052856445 -0.14455342292785645 0.00374228599999924
020937 139.9726774483367 37.66928697301877 6.115721130371094 0.34470429420471194 -0.0016537840000012238
020938 140.57166929689876 37.59108846524904 6.782890319824219 -0.16679234504699708 0.000508554999998978
020939 139.8355374368561 37.46128825263906 5.782136344909668 0.5559745311737061 0.00044343099999650805
020940 140.46404938686575 37.44487001847342 5.4485515594482425 0.13343396186828613 -0.0008453400000007604
020941 139.68635800080443 37.326209646316805 4.89257698059082 0.1667924404144287 -0.0007399009999971895
020942 140.2127611685047 37.29304023582061 5.448551750183105 0.20015087127685546 0.0007201169999973445
020943 140.4509871257827 37.21056099347445 5.559746360778808 -0.04447789192199707 0.0010549400000002152
020944 140.71601578303776 37.18308939311066 5.11496639251709 -0.533735704421997 0.00011615099999744416
020945 140.37628412990958 37.02357970025889 5.559746360778808 -0.2891068458557129 0.0006309990000033849
020946 140.69016571181874 36.93261899710798 5.114966773986817 -0.6338110446929932 0.0009675889999982701
020947 140.38570168452387 36.47584888425995 2.2238988876342773 -0.23350934982299804 0.000342295300001183
020948 140.03542223584734 37.12469900934291 5.114966583251953 -0.15567288398742676 0.00046121899999889137
020949 139.50532352522865 36.87224696812643 4.447796821594238 0.6226916790008545 -0.00023346000000401546
020950 139.75279816592214 36.53763259962571 3.0022628784179686 0.6671694755554199 -0.0007820070000008172
020951 139.90251560337336 36.45657996837992 3.224652862548828 0.13343391418457032 -0.0007054049999993594
020952 139.06085981723922 36.837354842563855 5.559746170043946 0.4781382083892822 0.0037634180000054585
020954 138.84789739225437 36.59137705874997 3.5582374572753905 0.8895594120025635 -0.0004614239999966685
020955 139.01671629568517 36.39534665083554 3.3358476638793944 1.0341127872467042 0.0009586909999995896
020956 139.25464504928837 36.26769135491819 3.1134580612182616 0.4447797775268555 0.0011574801999998385
020957 138.7029885986392 36.20026628195779 3.0022628784179686 0.8673203945159912 0.00042444599999953426
020958 138.92605681558263 35.9299280564337 2.335093307495117 0.4114212989807129 -0.001164529999982733
020959 139.9684715279151 35.143802900109996 1.5567291259765625 -0.11119494438171387 -0.0005185470000000691
020960 139.36606596664456 35.39148818038643 1.667923927307129 0.6004526615142822 0.0006597741000000212
020961 139.11145804410054 37.540340987651646 3.558237838745117 -0.17791190147399902 0.003084557999997628
020962 138.634606577154 37.212113043028594 4.336602020263672 0.26686782836914064 0.0020092550000015306
020963 139.24711726453953 37.15761546215476 5.114966773986817 0.45589914321899416 0.002204109000001608
020964 138.45736658360335 37.107084558494115 1.3343389511108399 -0.6671696186065674 -0.0032107359999997698
020965 140.29649976216416 36.77895491541068 2.3350934982299805 -1.6568043231964111 -0.0009421889999998712
020966 137.0264367980763 36.91950782688851 2.44628849029541 0.08895597457885743 0.0016134828000005542
020967 137.55133120322455 36.86434439697655 3.224652862548828 0.31134586334228515 -0.0012908189999990328
020968 137.15447804930358 36.75795041767848 2.2238988876342773 0.17791194915771485 0.00043648879999977905
020969 136.80640646930226 36.59209049371644 2.1127035140991213 0.567094087600708 0.0010439629999979161
020970 137.2392279135131 36.4727997717422 1.1119495391845704 1.3121001243591308 -0.0012335280000002058
020971 137.03394466203315 37.43225773051212 2.8910680770874024 0.011119461059570313 -9.850410000069587e-05
020972 136.90877653333374 37.2264361076443 3.2246526718139648 -0.05559749603271484 0.001029509300000342
020973 136.54067799354647 36.53726572550632 2.223898506164551 0.4781381607055664 -0.0006891307000003622
020974 136.36164613623086 36.22956348892401 2.001508903503418 0.26686782836914064 0.0008508469999995328
020975 136.04895047547345 36.10973324516462 1.5567289352416993 0.46701865196228026 -0.00041924159999950916
020976 136.65774224416978 35.90141422820353 2.8910682678222654 -1.567848539352417 0.000963026999994554
020977 136.33958177726598 35.88821681529999 1.111949348449707 0.7227670669555664 -0.0005073159999994914
020978 135.75564599742282 35.48657242851445 0.5559749603271484 0.9229178428649902 0.0007705876999999361
020979 138.4442179590819 35.90493273632499 1.6679241180419921 0.17791194915771485 -0.0010935499999959574
020980 138.94999066073044 35.75387130655189 2.001508331298828 0.6894085884094239 2.5402999995094433e-05
020981 138.60687034346773 35.4676921305335 2.112703323364258 0.26686782836914064 -0.00015192199999773947
020982 138.6242568691954 36.85668689279494 3.1134580612182616 0.6894086837768555 0.0002641469999957735
020983 138.0967323116128 36.70664693588402 3.2246526718139648 0.4114211559295654 -0.0017449000000056003
020984 138.1209505848645 36.52360413312288 2.6686782836914062 0.5559746265411377 -0.0010344239999994897
020985 138.36604729146234 36.26098776549524 2.223898696899414 0.733886432647705 -0.0013044270000023062
020986 137.7854384637919 35.944601177426826 1.2231441497802735 0.8339619636535645 -0.0013926500000025043
020987 138.09570919627072 35.87841844304256 0.5559743881225586 0.9340373992919921 -0.0010933580000028087
020988 137.45088184073134 35.81555291156545 1.2231441497802735 0.31134581565856934 0.0005931299999929251
020989 137.6201586676155 35.66122832588443 1.4455341339111327 0.5782137393951416 0.0005580039999927066
020990 137.08053071416006 36.14026337457 1.5567287445068358 0.22238988876342775 0.005043364000005113
020991 136.78462185785492 35.72348803998773 1.22314395904541 0.5559746265411377 -0.0007667900000001282
020992 137.3090953443417 35.52312898775288 1.1119495391845704 0.5782137393951416 -0.0006723089999979947
020993 136.54529278395 35.4800593495279 1.111949348449707 0.8117228984832764 0.0005362130000008847
020994 137.2523185459305 35.30055099240312 1.2231443405151368 0.8895594120025635 0.0010219210000002477
020995 137.5753327866172 35.10002289856018 1.5567287445068358 0.41142120361328127 2.761700000064593e-05
021001 135.08764797409074 35.419524929558506 1.2231441497802735 0.23350934982299804 0.0009083130000021811
021002 135.34070155271183 35.33345968542356 1.0007543563842773 0.25574827194213867 -0.00031897700000058646
021003 135.6342126531453 35.15518223177411 1.1119491577148437 0.15567288398742676 -0.0003044399999964753
021014 134.19527393077686 35.529859101977046 1.3343389511108399 0.46701869964599607 -0.0010380734000001723
021015 133.49513739368675 35.50693584378659 1.2231441497802735 0.3669432640075684 -0.0008676516000008406
021016 133.86975050704615 35.493201826161204 1.111949348449707 0.34470429420471194 0.0009688736000001086
021017 134.1559502287804 35.340591994758185 2.557483100891113 -0.5114967346191406 0.0008000180000010459
021018 132.9219937076465 35.49191011068673 1.1119491577148437 0.5003771781921387 0.000223299499999996
021019 133.19208980347182 35.31069259086159 1.8903139114379883 0.6560500144958497 -8.57440000004317e-05
021020 132.9026950734641 35.309725131544106 0.2223896026611328 -0.011119556427001954 0.0008265648999994824
021021 132.66901062556644 35.23307844137494 1.8903139114379883 0.5114967346191406 0.001334062000000813
021022 132.38556730087626 35.03190105447412 0.889559555053711 0.3558237552642822 -0.0013692839999976058
021026 133.6807621096118 35.28295720026293 1.111949348449707 0.34470424652099607 0.00047957400000200325
021027 133.91269022215823 35.105025119951854 1.0007543563842773 0.5782135486602783 -0.00015206400000238317
021030 132.9020954658385 35.03521205509824 1.0007539749145509 0.20015077590942382 0.0009797619999972085
021101 136.50375862940908 35.10476182264495 1.1119491577148437 1.0229933261871338 0.0018603369999993901
031102 138.18578566372148 35.322074808857316 0.5559743881225586 0.17791194915771485 0.000482891000001473
031127 137.8144799979416 35.77753447745393 2.1127035140991213 0.7116476058959961 0.0002002900000206864
031128 136.7287538454856 35.405133653757936 0.889559555053711 0.756125545501709 -0.0008695952000003615
041135 133.69957504097925 35.4903993517386 1.0007545471191406 0.06671695709228516 -0.0017523236000002384
041138 137.5959754042869 36.57696779049631 3.8918222427368163 0.18903145790100098 -0.001573080000025584
051145 141.28323333909728 38.90192038828902 9.451568603515625 -1.7346407890319824 0.0021123111999997945
061150 140.89879684201972 42.557931162541976 1.000754165649414 0.04447793960571289 -3.1893999999965675e-05
071158 136.77271101237304 37.00071865963282 2.335093688964844 0.38918213844299315 -0.0007316807999998787
071159 141.0546884789364 39.36200200229078 6.33811092376709 -2.879948616027832 -0.0009243830000002617
071162 139.53384128622673 38.51119289986304 6.338110542297363 -0.6894086360931396 -0.000885944299999153
071163 139.27619749155727 36.60233772085609 3.224652862548828 0.6004526615142822 -0.00016560999999910565
081167 134.491499564942 35.535625161604365 2.112703323364258 0.6671696662902832 -0.001216004999997722
081170 135.77480939734062 35.20664928040765 1.2231441497802735 0.6115721225738525 -0.0008443169999964084
081171 139.64454750194204 35.75802890820534 2.44628849029541 0.2668677806854248 0.0003378194000006829
081173 141.1421797789156 41.83399424230573 1.7791189193725585 0.10007543563842773 -0.0005539550999998255
091174 140.29500307156633 40.57517687390377 3.3358480453491213 -1.8013578414916993 0.001484023000000434
091175 140.99023298454932 40.921148943143706 2.1127038955688477 -1.100829792022705 0.00047924950000037824
091176 140.80847699385856 37.3366928663248 5.893331146240234 -0.5114965915679932 -0.0015947879999998805
091179 140.75474622953953 38.25774226882374 7.227670478820801 -0.644930648803711 -0.0007824970000001486
091180 134.33046033177914 35.58670823691435 1.2231441497802735 0.6004525661468506 -0.0012411786000001257
101181 140.9985769975216 37.26395183693048 5.114966583251953 -1.1230687141418456 0.00021760269999901994
92106 139.08197138622228 35.00685288160474 0.8895591735839844 0.745005989074707 -3.7904700000268574e-05
92110 140.08719602809933 36.106113995705826 3.002263069152832 -0.022239017486572265 -0.00014225479999936398
93001 139.54230591629326 36.29516272857701 2.8910682678222654 0.4892576217651367 1.829899999989948e-05
